EOI_Code,Municipality,same_as_wikidata_municipality,Station_Name,Pollutant_Code,Pollutant_Name,same_as_wikidata_pollutant_name,Units,Station_Type,Station_Environment,same_as_wikidata_station_environment,INE_Code,Year,Month,Day,Date,Values,Altitude,Latitude,Longitude,Georeference
25120001,Lleida,https://wikidata.org/entity/Q15090,Irurita - Pius XII,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,25120,2021,2,17,2021-02-17T00:00:00Z,1.35,220,41.61570083,0.61571993,POINT (0.61571993 41.61570083)
25120001,Lleida,https://wikidata.org/entity/Q15090,Irurita - Pius XII,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,25120,2021,2,25,2021-02-25T00:00:00Z,0.51,220,41.61570083,0.61571993,POINT (0.61571993 41.61570083)
43047001,Constantí,https://wikidata.org/entity/Q550210,Gaudí,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Industrial,periphery,https://wikidata.org/entity/Q10950926,43047,2021,1,12,2021-12-01T00:00:00Z,0.12,56,41.15500266,1.21773012,POINT (1.21773012 41.15500266)
43047001,Constantí,https://wikidata.org/entity/Q550210,Gaudí,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Industrial,periphery,https://wikidata.org/entity/Q10950926,43047,2021,1,20,2021-01-20T00:00:00Z,0.12,56,41.15500266,1.21773012,POINT (1.21773012 41.15500266)
43047001,Constantí,https://wikidata.org/entity/Q550210,Gaudí,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Industrial,periphery,https://wikidata.org/entity/Q10950926,43047,2021,1,28,2021-01-28T00:00:00Z,0.11,56,41.15500266,1.21773012,POINT (1.21773012 41.15500266)
8019028,Barcelona,https://wikidata.org/entity/Q1492,Pl. de la Universitat,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,02,2021-02-01T00:00:00Z,0.4,24,41.38740007,2.16491014,POINT (2.16491014 41.38740007)
8019028,Barcelona,https://wikidata.org/entity/Q1492,Pl. de la Universitat,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,04,2021-04-01T00:00:00Z,0.4,24,41.38740007,2.16491014,POINT (2.16491014 41.38740007)
8019028,Barcelona,https://wikidata.org/entity/Q1492,Pl. de la Universitat,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,06,2021-06-01T00:00:00Z,0.4,24,41.38740007,2.16491014,POINT (2.16491014 41.38740007)
8019028,Barcelona,https://wikidata.org/entity/Q1492,Pl. de la Universitat,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,07,2021-07-01T00:00:00Z,0.4,24,41.38740007,2.16491014,POINT (2.16491014 41.38740007)
8019028,Barcelona,https://wikidata.org/entity/Q1492,Pl. de la Universitat,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,10,2021-10-01T00:00:00Z,0.4,24,41.38740007,2.16491014,POINT (2.16491014 41.38740007)
8019028,Barcelona,https://wikidata.org/entity/Q1492,Pl. de la Universitat,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,12,2021-12-01T00:00:00Z,0.4,24,41.38740007,2.16491014,POINT (2.16491014 41.38740007)
8019028,Barcelona,https://wikidata.org/entity/Q1492,Pl. de la Universitat,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,14,2021-01-14T00:00:00Z,0.4,24,41.38740007,2.16491014,POINT (2.16491014 41.38740007)
8019028,Barcelona,https://wikidata.org/entity/Q1492,Pl. de la Universitat,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,17,2021-01-17T00:00:00Z,0.4,24,41.38740007,2.16491014,POINT (2.16491014 41.38740007)
8019028,Barcelona,https://wikidata.org/entity/Q1492,Pl. de la Universitat,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,19,2021-01-19T00:00:00Z,0.4,24,41.38740007,2.16491014,POINT (2.16491014 41.38740007)
8019028,Barcelona,https://wikidata.org/entity/Q1492,Pl. de la Universitat,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,21,2021-01-21T00:00:00Z,0.4,24,41.38740007,2.16491014,POINT (2.16491014 41.38740007)
8019028,Barcelona,https://wikidata.org/entity/Q1492,Pl. de la Universitat,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,24,2021-01-24T00:00:00Z,0.4,24,41.38740007,2.16491014,POINT (2.16491014 41.38740007)
8019028,Barcelona,https://wikidata.org/entity/Q1492,Pl. de la Universitat,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,26,2021-01-26T00:00:00Z,0.4,24,41.38740007,2.16491014,POINT (2.16491014 41.38740007)
8019028,Barcelona,https://wikidata.org/entity/Q1492,Pl. de la Universitat,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,28,2021-01-28T00:00:00Z,0.4,24,41.38740007,2.16491014,POINT (2.16491014 41.38740007)
8019028,Barcelona,https://wikidata.org/entity/Q1492,Pl. de la Universitat,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,31,2021-01-31T00:00:00Z,0.4,24,41.38740007,2.16491014,POINT (2.16491014 41.38740007)
17013001,Begur,https://wikidata.org/entity/Q13462,Centre d'Estudis del Mar,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,rural area,https://wikidata.org/entity/Q175185,17013,2021,2,05,2021-05-02T00:00:00Z,0.5,200,41.95859888,3.21284995,POINT (3.21284995 41.95859888)
17013001,Begur,https://wikidata.org/entity/Q13462,Centre d'Estudis del Mar,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,rural area,https://wikidata.org/entity/Q175185,17013,2021,2,14,2021-02-14T00:00:00Z,0.5,200,41.95859888,3.21284995,POINT (3.21284995 41.95859888)
17013001,Begur,https://wikidata.org/entity/Q13462,Centre d'Estudis del Mar,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,rural area,https://wikidata.org/entity/Q175185,17013,2021,2,17,2021-02-17T00:00:00Z,0.53,200,41.95859888,3.21284995,POINT (3.21284995 41.95859888)
17013001,Begur,https://wikidata.org/entity/Q13462,Centre d'Estudis del Mar,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,rural area,https://wikidata.org/entity/Q175185,17013,2021,2,25,2021-02-25T00:00:00Z,0.5,200,41.95859888,3.21284995,POINT (3.21284995 41.95859888)
8282001,Tiana,https://wikidata.org/entity/Q12026,Ajuntament,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Background,periphery,https://wikidata.org/entity/Q10950926,8282,2021,1,02,2021-02-01T00:00:00Z,0.17,111,41.48150265,2.26915007,POINT (2.26915007 41.48150265)
8282001,Tiana,https://wikidata.org/entity/Q12026,Ajuntament,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Background,periphery,https://wikidata.org/entity/Q10950926,8282,2021,1,06,2021-06-01T00:00:00Z,0.14,111,41.48150265,2.26915007,POINT (2.26915007 41.48150265)
8282001,Tiana,https://wikidata.org/entity/Q12026,Ajuntament,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Background,periphery,https://wikidata.org/entity/Q10950926,8282,2021,1,12,2021-12-01T00:00:00Z,0.22,111,41.48150265,2.26915007,POINT (2.26915007 41.48150265)
8282001,Tiana,https://wikidata.org/entity/Q12026,Ajuntament,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Background,periphery,https://wikidata.org/entity/Q10950926,8282,2021,1,22,2021-01-22T00:00:00Z,0.11,111,41.48150265,2.26915007,POINT (2.26915007 41.48150265)
8282001,Tiana,https://wikidata.org/entity/Q12026,Ajuntament,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Background,periphery,https://wikidata.org/entity/Q10950926,8282,2021,1,28,2021-01-28T00:00:00Z,0.11,111,41.48150265,2.26915007,POINT (2.26915007 41.48150265)
8022006,Berga,https://wikidata.org/entity/Q15487,Poliesportiu,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,periphery,https://wikidata.org/entity/Q10950926,8022,2021,2,05,2021-05-02T00:00:00Z,0.57,661,42.09789638,1.84832976,POINT (1.84832976 42.09789638)
8022006,Berga,https://wikidata.org/entity/Q15487,Poliesportiu,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,periphery,https://wikidata.org/entity/Q10950926,8022,2021,2,11,2021-11-02T00:00:00Z,0.61,661,42.09789638,1.84832976,POINT (1.84832976 42.09789638)
8022006,Berga,https://wikidata.org/entity/Q15487,Poliesportiu,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,periphery,https://wikidata.org/entity/Q10950926,8022,2021,2,17,2021-02-17T00:00:00Z,0.57,661,42.09789638,1.84832976,POINT (1.84832976 42.09789638)
8022006,Berga,https://wikidata.org/entity/Q15487,Poliesportiu,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,periphery,https://wikidata.org/entity/Q10950926,8022,2021,2,25,2021-02-25T00:00:00Z,0.67,661,42.09789638,1.84832976,POINT (1.84832976 42.09789638)
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,01,2021-01-01T00:00:00Z,0.3,26,41.38530304,2.15403025,POINT (2.15403025 41.38530304)
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,02,2021-02-01T00:00:00Z,0.4,26,41.38530304,2.15403025,POINT (2.15403025 41.38530304)
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,03,2021-03-01T00:00:00Z,0.3,26,41.38530304,2.15403025,POINT (2.15403025 41.38530304)
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,04,2021-04-01T00:00:00Z,0.3,26,41.38530304,2.15403025,POINT (2.15403025 41.38530304)
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,05,2021-05-01T00:00:00Z,0.3,26,41.38530304,2.15403025,POINT (2.15403025 41.38530304)
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,06,2021-06-01T00:00:00Z,0.3,26,41.38530304,2.15403025,POINT (2.15403025 41.38530304)
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,07,2021-07-01T00:00:00Z,0.3,26,41.38530304,2.15403025,POINT (2.15403025 41.38530304)
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,08,2021-08-01T00:00:00Z,0.5,26,41.38530304,2.15403025,POINT (2.15403025 41.38530304)
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,10,2021-10-01T00:00:00Z,0.4,26,41.38530304,2.15403025,POINT (2.15403025 41.38530304)
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,11,2021-11-01T00:00:00Z,0.4,26,41.38530304,2.15403025,POINT (2.15403025 41.38530304)
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,12,2021-12-01T00:00:00Z,0.8,26,41.38530304,2.15403025,POINT (2.15403025 41.38530304)
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,13,2021-01-13T00:00:00Z,0.8,26,41.38530304,2.15403025,POINT (2.15403025 41.38530304)
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,14,2021-01-14T00:00:00Z,1,26,41.38530304,2.15403025,POINT (2.15403025 41.38530304)
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,15,2021-01-15T00:00:00Z,2.3,26,41.38530304,2.15403025,POINT (2.15403025 41.38530304)
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,16,2021-01-16T00:00:00Z,1.6,26,41.38530304,2.15403025,POINT (2.15403025 41.38530304)
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,17,2021-01-17T00:00:00Z,1.6,26,41.38530304,2.15403025,POINT (2.15403025 41.38530304)
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,18,2021-01-18T00:00:00Z,1.8,26,41.38530304,2.15403025,POINT (2.15403025 41.38530304)
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,19,2021-01-19T00:00:00Z,1.7,26,41.38530304,2.15403025,POINT (2.15403025 41.38530304)
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,20,2021-01-20T00:00:00Z,1.5,26,41.38530304,2.15403025,POINT (2.15403025 41.38530304)
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,21,2021-01-21T00:00:00Z,2,26,41.38530304,2.15403025,POINT (2.15403025 41.38530304)
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,22,2021-01-22T00:00:00Z,1.4,26,41.38530304,2.15403025,POINT (2.15403025 41.38530304)
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,23,2021-01-23T00:00:00Z,0.4,26,41.38530304,2.15403025,POINT (2.15403025 41.38530304)
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,24,2021-01-24T00:00:00Z,0.3,26,41.38530304,2.15403025,POINT (2.15403025 41.38530304)
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,25,2021-01-25T00:00:00Z,0.5,26,41.38530304,2.15403025,POINT (2.15403025 41.38530304)
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,26,2021-01-26T00:00:00Z,0.4,26,41.38530304,2.15403025,POINT (2.15403025 41.38530304)
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,27,2021-01-27T00:00:00Z,0.7,26,41.38530304,2.15403025,POINT (2.15403025 41.38530304)
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,28,2021-01-28T00:00:00Z,0.9,26,41.38530304,2.15403025,POINT (2.15403025 41.38530304)
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,29,2021-01-29T00:00:00Z,0.9,26,41.38530304,2.15403025,POINT (2.15403025 41.38530304)
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,30,2021-01-30T00:00:00Z,0.7,26,41.38530304,2.15403025,POINT (2.15403025 41.38530304)
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,31,2021-01-31T00:00:00Z,0.6,26,41.38530304,2.15403025,POINT (2.15403025 41.38530304)
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Background,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,03,2021-03-01T00:00:00Z,0.4,136,41.42600023,2.14799013,POINT (2.14799013 41.42600023)
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Background,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,05,2021-05-01T00:00:00Z,0.4,136,41.42600023,2.14799013,POINT (2.14799013 41.42600023)
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Background,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,07,2021-07-01T00:00:00Z,0.4,136,41.42600023,2.14799013,POINT (2.14799013 41.42600023)
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Background,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,10,2021-10-01T00:00:00Z,0.4,136,41.42600023,2.14799013,POINT (2.14799013 41.42600023)
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Background,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,12,2021-12-01T00:00:00Z,0.4,136,41.42600023,2.14799013,POINT (2.14799013 41.42600023)
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Background,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,14,2021-01-14T00:00:00Z,0.4,136,41.42600023,2.14799013,POINT (2.14799013 41.42600023)
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Background,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,17,2021-01-17T00:00:00Z,0.4,136,41.42600023,2.14799013,POINT (2.14799013 41.42600023)
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Background,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,19,2021-01-19T00:00:00Z,0.4,136,41.42600023,2.14799013,POINT (2.14799013 41.42600023)
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Background,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,20,2021-01-20T00:00:00Z,0.4,136,41.42600023,2.14799013,POINT (2.14799013 41.42600023)
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Background,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,24,2021-01-24T00:00:00Z,0.4,136,41.42600023,2.14799013,POINT (2.14799013 41.42600023)
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Background,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,26,2021-01-26T00:00:00Z,0.4,136,41.42600023,2.14799013,POINT (2.14799013 41.42600023)
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Background,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,28,2021-01-28T00:00:00Z,0.4,136,41.42600023,2.14799013,POINT (2.14799013 41.42600023)
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Background,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,31,2021-01-31T00:00:00Z,0.4,136,41.42600023,2.14799013,POINT (2.14799013 41.42600023)
43047001,Constantí,,Gaudí,19,lead,https://wikidata.org/entity/Q708,µg/m3,Industrial,periphery,https://wikidata.org/entity/Q10950926,43047,2021,1,12,2021-12-01T00:00:00Z,0.00507,56,41.15500266,1.21773012,POINT (1.21773012 41.15500266)
43047001,Constantí,,Gaudí,19,lead,https://wikidata.org/entity/Q708,µg/m3,Industrial,periphery,https://wikidata.org/entity/Q10950926,43047,2021,1,20,2021-01-20T00:00:00Z,0.00302,56,41.15500266,1.21773012,POINT (1.21773012 41.15500266)
43047001,Constantí,,Gaudí,19,lead,https://wikidata.org/entity/Q708,µg/m3,Industrial,periphery,https://wikidata.org/entity/Q10950926,43047,2021,1,28,2021-01-28T00:00:00Z,0.00256,56,41.15500266,1.21773012,POINT (1.21773012 41.15500266)
8019044,Barcelona,https://wikidata.org/entity/Q1492,Gràcia - Sant Gervasi,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,03,2021-03-01T00:00:00Z,0.4,57,41.39869879,2.15346989,POINT (2.15346989 41.39869879)
8019044,Barcelona,https://wikidata.org/entity/Q1492,Gràcia - Sant Gervasi,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,05,2021-05-01T00:00:00Z,0.4,57,41.39869879,2.15346989,POINT (2.15346989 41.39869879)
8019044,Barcelona,https://wikidata.org/entity/Q1492,Gràcia - Sant Gervasi,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,07,2021-07-01T00:00:00Z,0.4,57,41.39869879,2.15346989,POINT (2.15346989 41.39869879)
8019044,Barcelona,https://wikidata.org/entity/Q1492,Gràcia - Sant Gervasi,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,10,2021-10-01T00:00:00Z,0.4,57,41.39869879,2.15346989,POINT (2.15346989 41.39869879)
8019044,Barcelona,https://wikidata.org/entity/Q1492,Gràcia - Sant Gervasi,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,12,2021-12-01T00:00:00Z,0.4,57,41.39869879,2.15346989,POINT (2.15346989 41.39869879)
8019044,Barcelona,https://wikidata.org/entity/Q1492,Gràcia - Sant Gervasi,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,14,2021-01-14T00:00:00Z,0.4,57,41.39869879,2.15346989,POINT (2.15346989 41.39869879)
8019044,Barcelona,https://wikidata.org/entity/Q1492,Gràcia - Sant Gervasi,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,17,2021-01-17T00:00:00Z,0.4,57,41.39869879,2.15346989,POINT (2.15346989 41.39869879)
8019044,Barcelona,https://wikidata.org/entity/Q1492,Gràcia - Sant Gervasi,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,19,2021-01-19T00:00:00Z,0.4,57,41.39869879,2.15346989,POINT (2.15346989 41.39869879)
8019044,Barcelona,https://wikidata.org/entity/Q1492,Gràcia - Sant Gervasi,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,21,2021-01-21T00:00:00Z,0.4,57,41.39869879,2.15346989,POINT (2.15346989 41.39869879)
8019044,Barcelona,https://wikidata.org/entity/Q1492,Gràcia - Sant Gervasi,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,23,2021-01-23T00:00:00Z,0.4,57,41.39869879,2.15346989,POINT (2.15346989 41.39869879)
8019044,Barcelona,https://wikidata.org/entity/Q1492,Gràcia - Sant Gervasi,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,25,2021-01-25T00:00:00Z,0.4,57,41.39869879,2.15346989,POINT (2.15346989 41.39869879)
8019044,Barcelona,https://wikidata.org/entity/Q1492,Gràcia - Sant Gervasi,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,27,2021-01-27T00:00:00Z,0.4,57,41.39869879,2.15346989,POINT (2.15346989 41.39869879)
8019044,Barcelona,https://wikidata.org/entity/Q1492,Gràcia - Sant Gervasi,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8019,2021,1,30,2021-01-30T00:00:00Z,0.4,57,41.39869879,2.15346989,POINT (2.15346989 41.39869879)
